"T.gas","T.liquid","U.gas:0","U.gas:1","U.gas:2","U.liquid:0","U.liquid:1","U.liquid:2","air.gas","alpha.gas","alpha.liquid","alphat.gas","alphat.liquid","d.gas","k.gas","k.liquid","nut.gas","nut.liquid","omega.gas","omega.liquid","p","p_rgh","particle.gas","particle.liquid","particleMass_inAir","water.liquid","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
350,350,0.541,0.11908,-0.0092298,0.54001,0.029286,0.004905,1,0.006331,0.99367,0.02539,0.43494,0.00057859,0.0043576,0.0080706,0.00018232,0.00032794,22.044,24.748,1.3939e+07,1.3941e+07,0,0.18182,0.92684,0.81818,1,0.169,0,0.15,0.169
350,350,0.54058,0.1199,-0.0093714,0.53958,0.030096,0.0047175,1,0.0063245,0.99368,0.025204,0.43141,0.00057859,0.0043299,0.0080128,0.00018098,0.00032528,22.081,24.784,1.3939e+07,1.3941e+07,0,0.18182,0.92484,0.81818,1,0.1692,0,0.15,0.1692
350,350,0.54016,0.12071,-0.009513,0.53916,0.030906,0.0045301,1,0.006318,0.99368,0.025017,0.42787,0.00057859,0.0043023,0.0079549,0.00017963,0.00032261,22.118,24.821,1.3939e+07,1.3941e+07,0,0.18182,0.92285,0.81818,1,0.1694,0,0.15,0.1694
350,350,0.53974,0.12153,-0.0096547,0.53873,0.031717,0.0043426,1,0.0063115,0.99369,0.02483,0.42433,0.00057859,0.0042746,0.007897,0.00017829,0.00031994,22.154,24.857,1.3939e+07,1.3941e+07,0,0.18182,0.92085,0.81818,1,0.1696,0,0.15,0.1696
350,350,0.53932,0.12235,-0.0097963,0.5383,0.032526,0.0041552,1,0.006305,0.99369,0.024643,0.42079,0.00057859,0.0042469,0.0078392,0.00017695,0.00031727,22.191,24.894,1.3939e+07,1.3941e+07,0,0.18182,0.91886,0.81818,1,0.1698,0,0.15,0.1698
350,350,0.53891,0.12317,-0.0099379,0.53788,0.033337,0.0039677,1,0.0062985,0.9937,0.024456,0.41725,0.00057859,0.0042193,0.0077813,0.00017561,0.00031461,22.227,24.931,1.3939e+07,1.3941e+07,0,0.18182,0.91686,0.81818,1,0.17,0,0.15,0.17
350,350,0.53849,0.12398,-0.01008,0.53745,0.034147,0.0037803,1,0.0062921,0.99371,0.024269,0.41372,0.00057859,0.0041916,0.0077234,0.00017427,0.00031194,22.264,24.967,1.3939e+07,1.3941e+07,0,0.18182,0.91487,0.81818,1,0.1702,0,0.15,0.1702
350,350,0.53807,0.1248,-0.010221,0.53702,0.034957,0.0035928,1,0.0062856,0.99371,0.024082,0.41018,0.00057859,0.004164,0.0076656,0.00017292,0.00030927,22.3,25.004,1.3939e+07,1.3941e+07,0,0.18182,0.91287,0.81818,1,0.1704,0,0.15,0.1704
350,350,0.53765,0.12562,-0.010363,0.5366,0.035767,0.0034053,1,0.0062791,0.99372,0.023895,0.40664,0.00057859,0.0041363,0.0076077,0.00017158,0.0003066,22.337,25.04,1.3939e+07,1.3941e+07,0,0.18182,0.91088,0.81818,1,0.1706,0,0.15,0.1706
350,350,0.53723,0.12643,-0.010505,0.53617,0.036577,0.0032178,1,0.0062726,0.99373,0.023708,0.4031,0.00057859,0.0041086,0.0075499,0.00017024,0.00030394,22.373,25.077,1.3939e+07,1.3941e+07,0,0.18182,0.90888,0.81818,1,0.1708,0,0.15,0.1708
350,350,0.53681,0.12725,-0.010646,0.53574,0.037387,0.0030303,1,0.0062661,0.99373,0.023521,0.39956,0.00057859,0.004081,0.007492,0.0001689,0.00030127,22.41,25.113,1.3939e+07,1.3941e+07,0,0.18182,0.90689,0.81818,1,0.171,0,0.15,0.171
350,350,0.53615,0.12813,-0.010739,0.53507,0.038258,0.0029054,1,0.0062574,0.99374,0.023337,0.3961,0.00057859,0.0040567,0.0074391,0.00016757,0.00029865,22.491,25.193,1.3939e+07,1.3941e+07,0,0.18182,0.90524,0.81818,1,0.1712,0,0.15,0.1712
350,350,0.53542,0.12902,-0.01082,0.53434,0.039145,0.0027957,1,0.0062481,0.99375,0.023153,0.39265,0.00057859,0.0040333,0.0073874,0.00016625,0.00029605,22.583,25.284,1.3939e+07,1.3941e+07,0,0.18182,0.90368,0.81818,1,0.1714,0,0.15,0.1714
350,350,0.53469,0.12991,-0.010901,0.53361,0.040031,0.0026861,1,0.0062388,0.99376,0.022969,0.3892,0.00057859,0.0040099,0.0073357,0.00016493,0.00029345,22.675,25.375,1.3939e+07,1.3941e+07,0,0.18182,0.90212,0.81818,1,0.1716,0,0.15,0.1716
350,350,0.53396,0.13081,-0.010982,0.53288,0.040918,0.0025764,1,0.0062296,0.99377,0.022786,0.38575,0.00057859,0.0039865,0.007284,0.00016362,0.00029085,22.767,25.466,1.3939e+07,1.3941e+07,0,0.18182,0.90056,0.81818,1,0.1718,0,0.15,0.1718
350,350,0.53323,0.1317,-0.011063,0.53215,0.041804,0.0024668,1,0.0062203,0.99378,0.022602,0.3823,0.00057859,0.0039632,0.0072323,0.0001623,0.00028825,22.859,25.557,1.3939e+07,1.3941e+07,0,0.18182,0.89899,0.81818,1,0.172,0,0.15,0.172
350,350,0.5325,0.13259,-0.011144,0.53142,0.042691,0.0023572,1,0.006211,0.99379,0.022418,0.37885,0.00057859,0.0039398,0.0071806,0.00016098,0.00028565,22.951,25.647,1.3939e+07,1.3941e+07,0,0.18182,0.89743,0.81818,1,0.1722,0,0.15,0.1722
350,350,0.53177,0.13349,-0.011225,0.53069,0.043577,0.0022475,1,0.0062018,0.9938,0.022235,0.3754,0.00057859,0.0039164,0.007129,0.00015966,0.00028305,23.043,25.738,1.3939e+07,1.3941e+07,0,0.18182,0.89587,0.81818,1,0.1724,0,0.15,0.1724
350,350,0.53104,0.13438,-0.011306,0.52996,0.044464,0.0021379,1,0.0061925,0.99381,0.022051,0.37195,0.00057859,0.003893,0.0070773,0.00015834,0.00028045,23.135,25.829,1.3939e+07,1.3941e+07,0,0.18182,0.89431,0.81818,1,0.1726,0,0.15,0.1726
350,350,0.53031,0.13527,-0.011386,0.52923,0.04535,0.0020283,1,0.0061832,0.99382,0.021867,0.3685,0.00057859,0.0038696,0.0070256,0.00015702,0.00027785,23.226,25.92,1.3939e+07,1.3941e+07,0,0.18182,0.89275,0.81818,1,0.1728,0,0.15,0.1728
350,350,0.52958,0.13617,-0.011467,0.5285,0.046237,0.0019186,1,0.006174,0.99383,0.021684,0.36505,0.00057859,0.0038462,0.0069739,0.0001557,0.00027525,23.318,26.011,1.3939e+07,1.3941e+07,0,0.18182,0.89118,0.81818,1,0.173,0,0.15,0.173
350,350,0.52885,0.13706,-0.011548,0.52777,0.047123,0.001809,1,0.0061647,0.99384,0.0215,0.3616,0.00057859,0.0038228,0.0069222,0.00015438,0.00027265,23.41,26.102,1.3939e+07,1.3941e+07,0,0.18182,0.88962,0.81818,1,0.1732,0,0.15,0.1732
350,350,0.52812,0.13795,-0.011629,0.52704,0.04801,0.0016994,1,0.0061554,0.99384,0.021316,0.35815,0.00057859,0.0037994,0.0068705,0.00015306,0.00027005,23.502,26.192,1.3939e+07,1.3941e+07,0,0.18182,0.88806,0.81818,1,0.1734,0,0.15,0.1734
350,350,0.52739,0.13884,-0.01171,0.52631,0.048897,0.0015897,1,0.0061462,0.99385,0.021133,0.3547,0.00057859,0.003776,0.0068188,0.00015174,0.00026744,23.594,26.283,1.3939e+07,1.3941e+07,0,0.18182,0.8865,0.81818,1,0.1736,0,0.15,0.1736
350,350,0.52666,0.13974,-0.011791,0.52558,0.049783,0.0014801,1,0.0061369,0.99386,0.020949,0.35126,0.00057859,0.0037526,0.0067671,0.00015043,0.00026484,23.686,26.374,1.3939e+07,1.3941e+07,0,0.18182,0.88494,0.81818,1,0.1738,0,0.15,0.1738
350,350,0.52593,0.14063,-0.011872,0.52485,0.05067,0.0013705,1,0.0061276,0.99387,0.020765,0.34781,0.00057859,0.0037292,0.0067155,0.00014911,0.00026224,23.778,26.465,1.3939e+07,1.3941e+07,0,0.18182,0.88337,0.81818,1,0.174,0,0.15,0.174
350,350,0.5252,0.14152,-0.011953,0.52412,0.051556,0.0012608,1,0.0061184,0.99388,0.020581,0.34436,0.00057859,0.0037058,0.0066638,0.00014779,0.00025964,23.87,26.556,1.3939e+07,1.3941e+07,0,0.18182,0.88181,0.81818,1,0.1742,0,0.15,0.1742
350,350,0.52447,0.14242,-0.012034,0.52339,0.052443,0.0011512,1,0.0061091,0.99389,0.020398,0.34091,0.00057859,0.0036824,0.0066121,0.00014647,0.00025704,23.962,26.647,1.3939e+07,1.3941e+07,0,0.18182,0.88025,0.81818,1,0.1744,0,0.15,0.1744
350,350,0.52374,0.14331,-0.012115,0.52265,0.053329,0.0010416,1,0.0060998,0.9939,0.020214,0.33746,0.00057859,0.003659,0.0065604,0.00014515,0.00025444,24.054,26.737,1.3939e+07,1.3941e+07,0,0.18182,0.87869,0.81818,1,0.1746,0,0.15,0.1746
350,350,0.52301,0.1442,-0.012196,0.52192,0.054216,0.00093196,1,0.0060906,0.99391,0.02003,0.33401,0.00057859,0.0036356,0.0065087,0.00014383,0.00025184,24.146,26.828,1.3939e+07,1.3941e+07,0,0.18182,0.87713,0.81818,1,0.1748,0,0.15,0.1748
350,350,0.52228,0.1451,-0.012277,0.52119,0.055102,0.00082234,1,0.0060813,0.99392,0.019847,0.33056,0.00057859,0.0036122,0.006457,0.00014251,0.00024924,24.238,26.919,1.3939e+07,1.3941e+07,0,0.18182,0.87557,0.81818,1,0.175,0,0.15,0.175
350,350,0.52155,0.14599,-0.012358,0.52046,0.055989,0.00071271,1,0.006072,0.99393,0.019663,0.32711,0.00057859,0.0035888,0.0064053,0.00014119,0.00024664,24.33,27.01,1.3939e+07,1.3941e+07,0,0.18182,0.874,0.81818,1,0.1752,0,0.15,0.1752
350,350,0.52082,0.14688,-0.012438,0.51973,0.056875,0.00060309,1,0.0060628,0.99394,0.019479,0.32366,0.00057859,0.0035655,0.0063536,0.00013987,0.00024404,24.421,27.101,1.3939e+07,1.3941e+07,0,0.18182,0.87244,0.81818,1,0.1754,0,0.15,0.1754
350,350,0.52009,0.14778,-0.012519,0.519,0.057762,0.00049346,1,0.0060535,0.99395,0.019296,0.32021,0.00057859,0.0035421,0.006302,0.00013856,0.00024144,24.513,27.191,1.3939e+07,1.3941e+07,0,0.18182,0.87088,0.81818,1,0.1756,0,0.15,0.1756
350,350,0.51936,0.14867,-0.0126,0.51827,0.058649,0.00038385,1,0.0060442,0.99396,0.019112,0.31676,0.00057859,0.0035187,0.0062503,0.00013724,0.00023884,24.605,27.282,1.3939e+07,1.3941e+07,0,0.18182,0.86932,0.81818,1,0.1758,0,0.15,0.1758
350,350,0.51863,0.14956,-0.012681,0.51754,0.059535,0.00027422,1,0.006035,0.99397,0.018928,0.31332,0.00057859,0.0034953,0.0061986,0.00013592,0.00023624,24.697,27.373,1.3939e+07,1.3941e+07,0,0.18182,0.86776,0.81818,1,0.176,0,0.15,0.176
350,350,0.5179,0.15045,-0.012762,0.51681,0.060422,0.0001646,1,0.0060257,0.99397,0.018745,0.30987,0.00057859,0.0034719,0.0061469,0.0001346,0.00023364,24.789,27.464,1.3939e+07,1.3941e+07,0,0.18182,0.86619,0.81818,1,0.1762,0,0.15,0.1762
350,350,0.51717,0.15135,-0.012843,0.51608,0.061308,5.498e-05,1,0.0060164,0.99398,0.018561,0.30642,0.00057859,0.0034485,0.0060952,0.00013328,0.00023104,24.881,27.555,1.3939e+07,1.3941e+07,0,0.18182,0.86463,0.81818,1,0.1764,0,0.15,0.1764
350,350,0.51644,0.15224,-0.012924,0.51535,0.062195,-5.464e-05,1,0.0060072,0.99399,0.018377,0.30297,0.00057859,0.0034251,0.0060435,0.00013196,0.00022844,24.973,27.646,1.3939e+07,1.3941e+07,0,0.18182,0.86307,0.81818,1,0.1766,0,0.15,0.1766
350,350,0.51572,0.15313,-0.013005,0.51462,0.063081,-0.00016425,1,0.0059979,0.994,0.018194,0.29952,0.00057859,0.0034017,0.0059918,0.00013064,0.00022584,25.065,27.736,1.3939e+07,1.3941e+07,0,0.18182,0.86151,0.81818,1,0.1768,0,0.15,0.1768
350,350,0.51499,0.15403,-0.013086,0.51389,0.063968,-0.00027387,1,0.0059887,0.99401,0.01801,0.29607,0.00057859,0.0033783,0.0059402,0.00012932,0.00022324,25.157,27.827,1.3939e+07,1.3941e+07,0,0.18182,0.85995,0.81818,1,0.177,0,0.15,0.177
350,350,0.51426,0.15492,-0.013167,0.51316,0.064855,-0.00038349,1,0.0059794,0.99402,0.017826,0.29262,0.00057859,0.0033549,0.0058885,0.000128,0.00022063,25.249,27.918,1.3939e+07,1.3941e+07,0,0.18182,0.85838,0.81818,1,0.1772,0,0.15,0.1772
350,350,0.51353,0.15581,-0.013248,0.51243,0.065741,-0.0004931,1,0.0059701,0.99403,0.017643,0.28917,0.00057859,0.0033315,0.0058368,0.00012669,0.00021803,25.341,28.009,1.3939e+07,1.3941e+07,0,0.18182,0.85682,0.81818,1,0.1774,0,0.15,0.1774
350,350,0.5128,0.15671,-0.013328,0.5117,0.066628,-0.00060271,1,0.0059609,0.99404,0.017459,0.28572,0.00057859,0.0033081,0.0057851,0.00012537,0.00021543,25.433,28.1,1.3939e+07,1.3941e+07,0,0.18182,0.85526,0.81818,1,0.1776,0,0.15,0.1776
350,350,0.51207,0.1576,-0.013409,0.51097,0.067514,-0.00071233,1,0.0059516,0.99405,0.017275,0.28228,0.00057859,0.0032847,0.0057334,0.00012405,0.00021283,25.525,28.19,1.3939e+07,1.3941e+07,0,0.18182,0.8537,0.81818,1,0.1778,0,0.15,0.1778
350,350,0.51134,0.15849,-0.01349,0.51023,0.068401,-0.00082194,1,0.0059423,0.99406,0.017092,0.27883,0.00057859,0.0032613,0.0056817,0.00012273,0.00021023,25.617,28.281,1.3939e+07,1.3941e+07,0,0.18182,0.85214,0.81818,1,0.178,0,0.15,0.178
350,350,0.51061,0.15938,-0.013571,0.5095,0.069288,-0.00093155,1,0.0059331,0.99407,0.016908,0.27538,0.00057859,0.0032379,0.00563,0.00012141,0.00020763,25.708,28.372,1.3939e+07,1.3941e+07,0,0.18182,0.85058,0.81818,1,0.1782,0,0.15,0.1782
350,350,0.50988,0.16028,-0.013652,0.50877,0.070174,-0.0010412,1,0.0059238,0.99408,0.016724,0.27193,0.00057859,0.0032145,0.0055784,0.00012009,0.00020503,25.8,28.463,1.3939e+07,1.3941e+07,0,0.18182,0.84901,0.81818,1,0.1784,0,0.15,0.1784
350,350,0.50915,0.16117,-0.013733,0.50804,0.071061,-0.0011508,1,0.0059145,0.99409,0.016541,0.26848,0.00057859,0.0031911,0.0055267,0.00011877,0.00020243,25.892,28.554,1.3939e+07,1.3941e+07,0,0.18182,0.84745,0.81818,1,0.1786,0,0.15,0.1786
350,350,0.50842,0.16206,-0.013814,0.50731,0.071947,-0.0012604,1,0.0059053,0.99409,0.016357,0.26503,0.00057859,0.0031678,0.005475,0.00011745,0.00019983,25.984,28.644,1.3939e+07,1.3941e+07,0,0.18182,0.84589,0.81818,1,0.1788,0,0.15,0.1788
350,350,0.50769,0.16296,-0.013895,0.50658,0.072834,-0.00137,1,0.005896,0.9941,0.016173,0.26158,0.00057859,0.0031444,0.0054233,0.00011613,0.00019723,26.076,28.735,1.3939e+07,1.3941e+07,0,0.18182,0.84433,0.81818,1,0.179,0,0.15,0.179
350,350,0.50696,0.16385,-0.013976,0.50585,0.073721,-0.0014796,1,0.0058867,0.99411,0.01599,0.25814,0.00057859,0.003121,0.0053716,0.00011482,0.00019463,26.168,28.826,1.3939e+07,1.3941e+07,0,0.18182,0.84277,0.81818,1,0.1792,0,0.15,0.1792
350,350,0.50623,0.16474,-0.014057,0.50512,0.074607,-0.0015892,1,0.0058775,0.99412,0.015806,0.25469,0.00057859,0.0030976,0.0053199,0.0001135,0.00019203,26.26,28.917,1.3939e+07,1.3941e+07,0,0.18182,0.8412,0.81818,1,0.1794,0,0.15,0.1794
350,350,0.5055,0.16564,-0.014138,0.50439,0.075494,-0.0016988,1,0.0058682,0.99413,0.015622,0.25124,0.00057859,0.0030742,0.0052683,0.00011218,0.00018943,26.352,29.008,1.3939e+07,1.3941e+07,0,0.18182,0.83964,0.81818,1,0.1796,0,0.15,0.1796
350,350,0.50477,0.16653,-0.014218,0.50366,0.07638,-0.0018084,1,0.0058589,0.99414,0.015439,0.24779,0.00057859,0.0030508,0.0052166,0.00011086,0.00018683,26.444,29.099,1.3939e+07,1.3941e+07,0,0.18182,0.83808,0.81818,1,0.1798,0,0.15,0.1798
350,350,0.50404,0.16742,-0.014299,0.50293,0.077267,-0.001918,1,0.0058497,0.99415,0.015255,0.24434,0.00057859,0.0030274,0.0051649,0.00010954,0.00018423,26.536,29.189,1.3939e+07,1.3941e+07,0,0.18182,0.83652,0.81818,1,0.18,0,0.15,0.18
350,350,0.50331,0.16832,-0.01438,0.5022,0.078154,-0.0020276,1,0.0058404,0.99416,0.015071,0.24089,0.00057859,0.003004,0.0051132,0.00010822,0.00018163,26.628,29.28,1.3939e+07,1.3941e+07,0,0.18182,0.83496,0.81818,1,0.1802,0,0.15,0.1802
350,350,0.50258,0.16921,-0.014461,0.50147,0.07904,-0.0021372,1,0.0058311,0.99417,0.014888,0.23744,0.00057859,0.0029806,0.0050615,0.0001069,0.00017903,26.72,29.371,1.3939e+07,1.3941e+07,0,0.18182,0.8334,0.81818,1,0.1804,0,0.15,0.1804
350,350,0.50185,0.1701,-0.014542,0.50074,0.079927,-0.0022468,1,0.0058219,0.99418,0.014704,0.234,0.00057859,0.0029572,0.0050098,0.00010558,0.00017643,26.812,29.462,1.3939e+07,1.3941e+07,0,0.18182,0.83183,0.81818,1,0.1806,0,0.15,0.1806
350,350,0.50112,0.17099,-0.014623,0.50001,0.080813,-0.0023564,1,0.0058126,0.99419,0.014521,0.23055,0.00057859,0.0029338,0.0049582,0.00010427,0.00017383,26.903,29.553,1.3939e+07,1.3941e+07,0,0.18182,0.83027,0.81818,1,0.1808,0,0.15,0.1808
350,350,0.50028,0.17175,-0.014581,0.49917,0.081566,-0.0023552,1,0.0058065,0.99419,0.014359,0.22746,0.00057859,0.002914,0.0049122,0.00010311,0.0001715,27.043,29.7,1.3939e+07,1.3941e+07,0,0.18182,0.82934,0.81818,1,0.181,0,0.15,0.181
350,350,0.49924,0.17225,-0.014296,0.49813,0.082053,-0.0021359,1,0.0058066,0.99419,0.014242,0.22507,0.00057859,0.0029011,0.0048774,0.00010226,0.0001697,27.276,29.958,1.3939e+07,1.3941e+07,0,0.18182,0.82965,0.81818,1,0.1812,0,0.15,0.1812
350,350,0.49819,0.17275,-0.01401,0.49708,0.082541,-0.0019166,1,0.0058067,0.99419,0.014124,0.22268,0.00057859,0.0028882,0.0048426,0.00010142,0.0001679,27.51,30.216,1.3939e+07,1.3941e+07,0,0.18182,0.82996,0.81818,1,0.1814,0,0.15,0.1814
350,350,0.49714,0.17324,-0.013725,0.49604,0.083029,-0.0016973,1,0.0058068,0.99419,0.014006,0.22029,0.00057859,0.0028754,0.0048078,0.00010057,0.0001661,27.743,30.474,1.3939e+07,1.3941e+07,0,0.18182,0.83027,0.81818,1,0.1816,0,0.15,0.1816
350,350,0.49609,0.17374,-0.01344,0.49499,0.083517,-0.001478,1,0.0058069,0.99419,0.013889,0.2179,0.00057859,0.0028625,0.004773,9.973e-05,0.0001643,27.977,30.733,1.3939e+07,1.3941e+07,0,0.18182,0.83057,0.81818,1,0.1818,0,0.15,0.1818
350,350,0.49504,0.17424,-0.013155,0.49395,0.084005,-0.0012587,1,0.005807,0.99419,0.013771,0.21551,0.00057859,0.0028496,0.0047382,9.8885e-05,0.0001625,28.21,30.991,1.3939e+07,1.3941e+07,0,0.18182,0.83088,0.81818,1,0.182,0,0.15,0.182
350,350,0.49399,0.17473,-0.01287,0.49291,0.084492,-0.0010393,1,0.0058071,0.99419,0.013654,0.21312,0.00057859,0.0028368,0.0047034,9.8041e-05,0.00016069,28.443,31.249,1.3939e+07,1.3941e+07,0,0.18182,0.83119,0.81818,1,0.1822,0,0.15,0.1822
350,350,0.49294,0.17523,-0.012585,0.49186,0.08498,-0.00082,1,0.0058072,0.99419,0.013536,0.21074,0.00057859,0.0028239,0.0046686,9.7196e-05,0.00015889,28.677,31.507,1.3939e+07,1.3941e+07,0,0.18182,0.8315,0.81818,1,0.1824,0,0.15,0.1824
350,350,0.4919,0.17572,-0.0123,0.49082,0.085468,-0.00060067,1,0.0058073,0.99419,0.013418,0.20835,0.00057859,0.002811,0.0046339,9.6352e-05,0.00015709,28.91,31.765,1.3939e+07,1.3941e+07,0,0.18182,0.83181,0.81818,1,0.1826,0,0.15,0.1826
350,350,0.49085,0.17622,-0.012015,0.48977,0.085956,-0.00038134,1,0.0058075,0.99419,0.013301,0.20596,0.00057859,0.0027981,0.0045991,9.5508e-05,0.00015529,29.144,32.024,1.3939e+07,1.3941e+07,0,0.18182,0.83212,0.81818,1,0.1828,0,0.15,0.1828
350,350,0.4898,0.17672,-0.01173,0.48873,0.086443,-0.00016203,1,0.0058076,0.99419,0.013183,0.20357,0.00057859,0.0027853,0.0045643,9.4663e-05,0.00015349,29.377,32.282,1.3939e+07,1.3941e+07,0,0.18182,0.83243,0.81818,1,0.183,0,0.15,0.183
350,350,0.48875,0.17721,-0.011444,0.48769,0.086931,5.731e-05,1,0.0058077,0.99419,0.013066,0.20118,0.00057859,0.0027724,0.0045295,9.3819e-05,0.00015169,29.611,32.54,1.3939e+07,1.3941e+07,0,0.18182,0.83274,0.81818,1,0.1832,0,0.15,0.1832
350,350,0.4877,0.17771,-0.011159,0.48664,0.087419,0.00027665,1,0.0058078,0.99419,0.012948,0.19879,0.00057859,0.0027595,0.0044947,9.2975e-05,0.00014989,29.844,32.798,1.3939e+07,1.3941e+07,0,0.18182,0.83304,0.81818,1,0.1834,0,0.15,0.1834
350,350,0.48665,0.17821,-0.010874,0.4856,0.087907,0.00049599,1,0.0058079,0.99419,0.01283,0.1964,0.00057859,0.0027467,0.0044599,9.213e-05,0.00014809,30.077,33.056,1.3939e+07,1.3941e+07,0,0.18182,0.83335,0.81818,1,0.1836,0,0.15,0.1836
350,350,0.4856,0.1787,-0.010589,0.48455,0.088394,0.00071531,1,0.005808,0.99419,0.012713,0.19402,0.00057859,0.0027338,0.0044251,9.1286e-05,0.00014629,30.311,33.315,1.3939e+07,1.3941e+07,0,0.18182,0.83366,0.81818,1,0.1838,0,0.15,0.1838
350,350,0.48456,0.1792,-0.010304,0.48351,0.088882,0.00093465,1,0.0058081,0.99419,0.012595,0.19163,0.00057859,0.0027209,0.0043903,9.0441e-05,0.00014449,30.544,33.573,1.3939e+07,1.3941e+07,0,0.18182,0.83397,0.81818,1,0.184,0,0.15,0.184
350,350,0.48351,0.1797,-0.010019,0.48247,0.08937,0.001154,1,0.0058082,0.99419,0.012478,0.18924,0.00057859,0.0027081,0.0043556,8.9597e-05,0.00014268,30.778,33.831,1.3939e+07,1.3941e+07,0,0.18182,0.83428,0.81818,1,0.1842,0,0.15,0.1842
350,350,0.48246,0.18019,-0.0097337,0.48142,0.089858,0.0013733,1,0.0058083,0.99419,0.01236,0.18685,0.00057859,0.0026952,0.0043208,8.8753e-05,0.00014088,31.011,34.089,1.3939e+07,1.3941e+07,0,0.18182,0.83459,0.81818,1,0.1844,0,0.15,0.1844
350,350,0.48141,0.18069,-0.0094486,0.48038,0.090345,0.0015927,1,0.0058084,0.99419,0.012242,0.18446,0.00057859,0.0026823,0.004286,8.7908e-05,0.00013908,31.244,34.347,1.3939e+07,1.3941e+07,0,0.18182,0.8349,0.81818,1,0.1846,0,0.15,0.1846
350,350,0.48036,0.18118,-0.0091635,0.47933,0.090833,0.001812,1,0.0058085,0.99419,0.012125,0.18207,0.00057859,0.0026695,0.0042512,8.7064e-05,0.00013728,31.478,34.606,1.3939e+07,1.3941e+07,0,0.18182,0.8352,0.81818,1,0.1848,0,0.15,0.1848
350,350,0.47931,0.18168,-0.0088783,0.47829,0.091321,0.0020314,1,0.0058086,0.99419,0.012007,0.17968,0.00057859,0.0026566,0.0042164,8.622e-05,0.00013548,31.711,34.864,1.3939e+07,1.3941e+07,0,0.18182,0.83551,0.81818,1,0.185,0,0.15,0.185
350,350,0.47826,0.18218,-0.0085932,0.47725,0.091809,0.0022507,1,0.0058087,0.99419,0.01189,0.1773,0.00057859,0.0026437,0.0041816,8.5375e-05,0.00013368,31.945,35.122,1.3939e+07,1.3941e+07,0,0.18182,0.83582,0.81818,1,0.1852,0,0.15,0.1852
350,350,0.47721,0.18267,-0.008308,0.4762,0.092296,0.0024701,1,0.0058088,0.99419,0.011772,0.17491,0.00057859,0.0026309,0.0041468,8.4531e-05,0.00013188,32.178,35.38,1.3939e+07,1.3941e+07,0,0.18182,0.83613,0.81818,1,0.1854,0,0.15,0.1854
350,350,0.47617,0.18317,-0.0080229,0.47516,0.092784,0.0026894,1,0.0058089,0.99419,0.011655,0.17252,0.00057859,0.002618,0.0041121,8.3687e-05,0.00013008,32.411,35.638,1.3939e+07,1.3941e+07,0,0.18182,0.83644,0.81818,1,0.1856,0,0.15,0.1856
350,350,0.47512,0.18367,-0.0077378,0.47411,0.093272,0.0029088,1,0.005809,0.99419,0.011537,0.17013,0.00057859,0.0026051,0.0040773,8.2842e-05,0.00012828,32.645,35.897,1.3939e+07,1.3941e+07,0,0.18182,0.83675,0.81818,1,0.1858,0,0.15,0.1858
350,350,0.47407,0.18416,-0.0074526,0.47307,0.09376,0.0031282,1,0.0058091,0.99419,0.011419,0.16774,0.00057859,0.0025923,0.0040425,8.1998e-05,0.00012648,32.878,36.155,1.3939e+07,1.3941e+07,0,0.18182,0.83706,0.81818,1,0.186,0,0.15,0.186
350,350,0.47302,0.18466,-0.0071675,0.47203,0.094247,0.0033475,1,0.0058092,0.99419,0.011302,0.16535,0.00057859,0.0025794,0.0040077,8.1153e-05,0.00012468,33.112,36.413,1.3939e+07,1.3941e+07,0,0.18182,0.83737,0.81818,1,0.1862,0,0.15,0.1862
350,350,0.47197,0.18515,-0.0068824,0.47098,0.094735,0.0035669,1,0.0058094,0.99419,0.011184,0.16297,0.00057859,0.0025665,0.0039729,8.0309e-05,0.00012287,33.345,36.671,1.3939e+07,1.3941e+07,0,0.18182,0.83767,0.81818,1,0.1864,0,0.15,0.1864
350,350,0.47092,0.18565,-0.0065972,0.46994,0.095223,0.0037862,1,0.0058095,0.99419,0.011067,0.16058,0.00057859,0.0025537,0.0039381,7.9465e-05,0.00012107,33.578,36.929,1.3939e+07,1.3941e+07,0,0.18182,0.83798,0.81818,1,0.1866,0,0.15,0.1866
350,350,0.46987,0.18615,-0.0063121,0.46889,0.09571,0.0040056,1,0.0058096,0.99419,0.010949,0.15819,0.00057859,0.0025408,0.0039034,7.8621e-05,0.00011927,33.812,37.188,1.3939e+07,1.3941e+07,0,0.18182,0.83829,0.81818,1,0.1868,0,0.15,0.1868
350,350,0.46883,0.18664,-0.0060269,0.46785,0.096198,0.004225,1,0.0058097,0.99419,0.010831,0.1558,0.00057859,0.0025279,0.0038686,7.7776e-05,0.00011747,34.045,37.446,1.3939e+07,1.3941e+07,0,0.18182,0.8386,0.81818,1,0.187,0,0.15,0.187
350,350,0.46778,0.18714,-0.0057417,0.46681,0.096686,0.0044444,1,0.0058098,0.99419,0.010714,0.15341,0.00057859,0.0025151,0.0038338,7.6932e-05,0.00011567,34.279,37.704,1.3939e+07,1.3941e+07,0,0.18182,0.83891,0.81818,1,0.1872,0,0.15,0.1872
350,350,0.46673,0.18764,-0.0054566,0.46576,0.097174,0.0046637,1,0.0058099,0.99419,0.010596,0.15102,0.00057859,0.0025022,0.003799,7.6088e-05,0.00011387,34.512,37.962,1.3939e+07,1.3941e+07,0,0.18182,0.83922,0.81818,1,0.1874,0,0.15,0.1874
